month,year,iso_code,string_mean,incidence_mean,cabinet_name,share_seats,weighted_lr,weighted_sm,weighted_la,ICU,debt_share_on_gdp
10,20,SVK,57.0477419354839,0.0505193548387097,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
10,20,SVN,57.7938709677419,1.35692258064516,Jansa III,52.2222222222222,5.95058510638298,4.97395319148936,6.14936382978724,42.3,74
10,20,SWE,55.56,0.167046774193548,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
11,20,BEL,64.5063333333333,6.25013333333333,Wilmes II,25.3333333333333,6.49759473684211,6.86646315789474,5.00024210526316,56.5,103
11,20,BGR,49.261,2.90976,Borisov III,50.8333333333333,7.70983606557377,6.28934426229508,7.33196721311475,59.5,24
11,20,CYP,70.6146666666667,0.566813333333333,Anastasiades IV,32.1428571428572,8.6842,7.3684,5,34.1,96
11,20,CZE,71.5423333333333,5.21619166666667,Babis II,46.5,5.52359677419355,6.10372580645161,3.70424193548387,42.5,35
11,20,DEU,62.1786666666667,2.07776833333333,Merkel V,56.2764456981664,5.25131353383459,5.38904436090226,5.80048646616541,62.1,64
11,20,DNK,46.2643333333333,0.349031666666667,Frederiksen,26.8156424581006,3.8011,3.5292,4.2722,24.6,35
11,20,ESP,71.3,2.52644333333333,Sanchez III,44.2857142857143,3.18725161290323,3.42049032258065,3.03089032258064,23.9,98
11,20,EST,39.355,0.506331666666667,Ratas II,56.4356435643564,5.12032280701754,5.01419122807018,5.87941052631579,36.7,9
11,20,FRA,78.33,3.62818666666667,Philippe II,80.5892547660312,6.35802516129032,6.61301462365591,4.63930086021505,42.8,97
11,20,GBR,68.3306666666667,1.26905833333333,Johnson II,56.1538461538462,7.4261,7.5725,7.1901,22.8,88
11,20,GRC,75.5223333333333,0.284626666666667,Mitsotakis Kyr,52.6666666666667,6.7365,6.9754,6.6712,34.6,182
11,20,HRV,34.783,0.503416666666667,Plenkovic III,49.0066225165563,6.80878108108108,5.56511891891892,6.66036216216216,39.9,78
11,20,HUN,66.1716666666667,0.530168333333333,Orban IV,66.8341708542714,6.64627368421053,3.77536315789474,7.62404135338346,42.9,74
11,20,IRL,81.48,0.410455,Varadkar II,21.875,6.4372,6.1603,5.787,24,69
11,20,ITA,78.7033333333333,3.13993833333333,Conte II,56.031746031746,3.45557847025496,3.57405099150142,3.35569858356941,27.5,132
11,20,LTU,57.316,0.286523333333333,Skvernelis III,58.1560283687943,3.52919268292683,3.81823414634146,5.78376097560976,63.4,40
11,20,LUX,57.0983333333333,3.73018166666667,Bettel II,51.6666666666667,4.3336064516129,4.58402903225807,1.72328709677419,41.1,23
11,20,MLT,52.78,0.2831,Abela,55.2238805970149,4.2105,5.1128,6.3158,33.4,51
11,20,NLD,62.592,1.84955,Rutte V,50.6666666666667,6.20784736842105,6.45616710526316,4.58411710526316,33.2,57
11,20,PRT,65.927,2.41009166666667,Costa II,46.9565217391304,4.0492,4.2716,3.5411,32.5,126
11,20,ROU,68.5493333333333,3.29804666666667,Orban II,20.9726443768997,6.0543,7.245,3.5474,40.3,37
11,20,SVK,71.295,0.189271666666667,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
11,20,SVN,81.485,5.45151166666667,Jansa III,52.2222222222222,5.95058510638298,4.97395319148936,6.14936382978724,42.3,74
11,20,SWE,59.011,0.872178333333334,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
12,20,BEL,60.19,3.03705967741935,Wilmes II,25.3333333333333,6.49759473684211,6.86646315789474,5.00024210526316,56.5,103
12,20,BGR,53.91,4.63970483870968,Borisov III,50.8333333333333,7.70983606557377,6.28934426229508,7.33196721311475,59.5,24
12,20,CYP,71.2635483870968,1.02803548387097,Anastasiades IV,32.1428571428572,8.6842,7.3684,5,34.1,96
12,20,CZE,66.5783870967742,3.44856935483871,Babis II,46.5,5.52359677419355,6.10372580645161,3.70424193548387,42.5,35
12,20,DEU,75.478064516129,3.17970161290323,Merkel V,56.2764456981664,5.25131353383459,5.38904436090226,5.80048646616541,62.1,64
12,20,DNK,50.1777419354839,0.753520967741936,Frederiksen,26.8156424581006,3.8011,3.5292,4.2722,24.6,35
12,20,ESP,73.4483870967742,1.64834193548387,Sanchez III,44.2857142857143,3.18725161290323,3.42049032258065,3.03089032258064,23.9,98
12,20,EST,50.8096774193549,1.31314838709677,Ratas II,56.4356435643564,5.12032280701754,5.01419122807018,5.87941052631579,36.7,9
12,20,FRA,68.9074193548387,2.43369032258065,Philippe II,80.5892547660312,6.35802516129032,6.61301462365591,4.63930086021505,42.8,97
12,20,GBR,72.3561290322581,1.43478064516129,Johnson II,56.1538461538462,7.4261,7.5725,7.1901,22.8,88
12,20,GRC,83.543870967742,0.376333870967742,Mitsotakis Kyr,52.6666666666667,6.7365,6.9754,6.6712,34.6,182
12,20,HRV,54.9283870967742,0.838414516129032,Plenkovic III,49.0066225165563,6.80878108108108,5.56511891891892,6.66036216216216,39.9,78
12,20,HUN,72.22,0.787056451612903,Orban IV,66.8341708542714,6.64627368421053,3.77536315789474,7.62404135338346,42.9,74
12,20,IRL,74.5212903225806,0.369774193548387,Varadkar II,21.875,6.4372,6.1603,5.787,24,69
12,20,ITA,80.4667741935484,2.98119032258065,Conte II,56.031746031746,3.45557847025496,3.57405099150142,3.35569858356941,27.5,132
12,20,LTU,66.9951612903226,0.696754838709678,Skvernelis III,58.1560283687943,3.52919268292683,3.81823414634146,5.78376097560976,63.4,40
12,20,LUX,61.1448387096774,3.68200161290323,Bettel II,51.6666666666667,4.3336064516129,4.58402903225807,1.72328709677419,41.1,23
12,20,MLT,52.78,0.299537096774194,Abela,55.2238805970149,4.2105,5.1128,6.3158,33.4,51
12,20,NLD,68.4264516129032,1.78855322580645,Rutte V,50.6666666666667,6.20784736842105,6.45616710526316,4.58411710526316,33.2,57
12,20,PRT,64.2483870967742,2.85243548387097,Costa II,46.9565217391304,4.0492,4.2716,3.5411,32.5,126
12,20,ROU,76.85,3.51879677419355,Orban II,20.9726443768997,6.0543,7.245,3.5474,40.3,37
12,20,SVK,62.6312903225807,0.38375,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
12,20,SVN,83.9909677419355,5.8296,Jansa III,52.2222222222222,5.95058510638298,4.97395319148936,6.14936382978724,42.3,74
12,20,SWE,67.9183870967742,1.69973709677419,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
01,21,BEL,60.6367741935484,1.79971935483871,De Croo,58.6666666666667,4.4281625,4.39875681818182,3.49104659090909,56.5,103
01,21,BGR,53.7,2.82913387096774,Borisov III,50.8333333333333,7.70983606557377,6.28934426229508,7.33196721311475,59.5,24
01,21,CYP,81.3016129032258,2.09239193548387,Anastasiades IV,32.1428571428572,8.6842,7.3684,5,34.1,96
01,21,CZE,75.2987096774194,5.68184838709678,Babis II,46.5,5.52359677419355,6.10372580645161,3.70424193548387,42.5,35
01,21,DEU,83.5112903225807,3.45202741935484,Merkel V,56.2764456981664,5.25131353383459,5.38904436090226,5.80048646616541,62.1,64
01,21,DNK,68.1293548387097,1.33772419354839,Frederiksen,26.8156424581006,3.8011,3.5292,4.2722,24.6,35
01,21,ESP,72.7322580645161,2.43956612903226,Sanchez III,44.2857142857143,3.18725161290323,3.42049032258065,3.03089032258064,23.9,98
01,21,EST,49.1035483870968,1.87365967741935,Ratas II,56.4356435643564,5.12032280701754,5.01419122807018,5.87941052631579,36.7,9
01,21,FRA,63.0545161290323,2.34827903225806,Philippe II,80.5892547660312,6.35802516129032,6.61301462365591,4.63930086021505,42.8,97
01,21,GBR,86.8851612903226,3.34726612903226,Johnson II,56.1538461538462,7.4261,7.5725,7.1901,22.8,88
01,21,GRC,81.7535483870968,0.148246774193548,Mitsotakis Kyr,52.6666666666667,6.7365,6.9754,6.6712,34.6,182
01,21,HRV,54.8090322580645,0.434922580645161,Plenkovic III,49.0066225165563,6.80878108108108,5.56511891891892,6.66036216216216,39.9,78
01,21,HUN,72.22,0.498714516129032,Orban IV,66.8341708542714,6.64627368421053,3.77536315789474,7.62404135338346,42.9,74
01,21,IRL,86.4409677419355,2.00722903225806,Varadkar II,21.875,6.4372,6.1603,5.787,24,69
01,21,ITA,80.0161290322581,2.43672419354839,Conte II,56.031746031746,3.45557847025496,3.57405099150142,3.35569858356941,27.5,132
01,21,LTU,72.3990322580645,0.599588709677419,Skvernelis III,58.1560283687943,3.52919268292683,3.81823414634146,5.78376097560976,63.4,40
01,21,LUX,55.0464516129032,1.79334032258065,Bettel II,51.6666666666667,4.3336064516129,4.58402903225807,1.72328709677419,41.1,23
01,21,MLT,52.78,0.175346774193548,Abela,55.2238805970149,4.2105,5.1128,6.3158,33.4,51
01,21,NLD,79.7770967741936,2.24321451612903,Rutte V,50.6666666666667,6.20784736842105,6.45616710526316,4.58411710526316,33.2,57
01,21,PRT,72.6693548387097,4.03545161290323,Costa II,46.9565217391304,4.0492,4.2716,3.5411,32.5,126
01,21,ROU,76.85,2.87616129032258,Orban II,20.9726443768997,6.0543,7.245,3.5474,40.3,37
01,21,SVK,70.3409677419355,0.739737096774194,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
01,21,SVN,79.8687096774194,5.1297935483871,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
01,21,SWE,69.44,2.09755967741935,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
02,21,BEL,62.96,1.55419642857143,De Croo,58.6666666666667,4.4281625,4.39875681818182,3.49104659090909,56.5,103
02,21,BGR,53.7,2.48385357142857,Borisov III,50.8333333333333,7.70983606557377,6.28934426229508,7.33196721311475,59.5,24
02,21,CYP,80.56,1.17237321428571,Anastasiades IV,32.1428571428572,8.6842,7.3684,5,34.1,96
02,21,CZE,77.9421428571429,6.40683035714286,Babis II,46.5,5.52359677419355,6.10372580645161,3.70424193548387,42.5,35
02,21,DEU,82.8675,2.35170892857143,Merkel V,56.2764456981664,5.25131353383459,5.38904436090226,5.80048646616541,62.1,64
02,21,DNK,66.4025,0.629232142857143,Frederiksen,26.8156424581006,3.8011,3.5292,4.2722,24.6,35
02,21,ESP,70.3071428571429,3.44689642857143,Sanchez III,44.2857142857143,3.18725161290323,3.42049032258065,3.03089032258064,23.9,98
02,21,EST,41.7357142857143,1.59786785714286,Ratas II,56.4356435643564,5.12032280701754,5.01419122807018,5.87941052631579,36.7,9
02,21,FRA,61.2807142857143,2.74791071428571,Philippe II,80.5892547660312,6.35802516129032,6.61301462365591,4.63930086021505,42.8,97
02,21,GBR,87.4975,2.49157678571429,Johnson II,56.1538461538462,7.4261,7.5725,7.1901,22.8,88
02,21,GRC,81.0846428571429,0.121298214285714,Mitsotakis Kyr,52.6666666666667,6.7365,6.9754,6.6712,34.6,182
02,21,HRV,52.78,0.217057142857143,Plenkovic III,49.0066225165563,6.80878108108108,5.56511891891892,6.66036216216216,39.9,78
02,21,HUN,72.22,0.452883928571429,Orban IV,66.8341708542714,6.64627368421053,3.77536315789474,7.62404135338346,42.9,74
02,21,IRL,87.96,2.02881428571429,Varadkar II,21.875,6.4372,6.1603,5.787,24,69
02,21,ITA,80.555,2.031475,Draghi,93.6507936507937,5.06272576271187,5.29203661016949,4.92480305084746,27.5,132
02,21,LTU,67.595,0.285991071428571,Skvernelis III,58.1560283687943,3.52919268292683,3.81823414634146,5.78376097560976,63.4,40
02,21,LUX,54.6325,1.33222678571429,Bettel II,51.6666666666667,4.3336064516129,4.58402903225807,1.72328709677419,41.1,23
02,21,MLT,52.78,0.194132142857143,Abela,55.2238805970149,4.2105,5.1128,6.3158,33.4,51
02,21,NLD,79.6275,1.75915357142857,Rutte V,50.6666666666667,6.20784736842105,6.45616710526316,4.58411710526316,33.2,57
02,21,PRT,81.6114285714286,4.30337142857143,Costa II,46.9565217391304,4.0492,4.2716,3.5411,32.5,126
02,21,ROU,72.8164285714286,2.51729464285714,Orban II,20.9726443768997,6.0543,7.245,3.5474,40.3,37
02,21,SVK,71.7625,0.8330625,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
02,21,SVN,67.9235714285714,3.52430535714286,Jansa III,52.2222222222222,5.95058510638298,4.97395319148936,6.14936382978724,42.3,74
02,21,SWE,69.44,1.34645535714286,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
03,21,BEL,63.6770967741936,2.46118709677419,De Croo,58.6666666666667,4.4281625,4.39875681818182,3.49104659090909,56.5,103
03,21,BGR,55.5545161290323,4.93821612903226,Borisov III,50.8333333333333,7.70983606557377,6.28934426229508,7.33196721311475,59.5,24
03,21,CYP,73.0903225806452,1.2677935483871,Anastasiades IV,32.1428571428572,8.6842,7.3684,5,34.1,96
03,21,CZE,80.0167741935484,9.70138548387097,Babis II,46.5,5.52359677419355,6.10372580645161,3.70424193548387,42.5,35
03,21,DEU,76.7038709677419,1.91385483870968,Merkel V,56.2764456981664,5.25131353383459,5.38904436090226,5.80048646616541,62.1,64
03,21,DNK,63.1390322580645,0.359772580645161,Frederiksen,26.8156424581006,3.8011,3.5292,4.2722,24.6,35
03,21,ESP,68.7264516129032,1.88060806451613,Sanchez III,44.2857142857143,3.18725161290323,3.42049032258065,3.03089032258064,23.9,98
03,21,EST,55.7945161290323,2.81353870967742,Ratas II,56.4356435643564,5.12032280701754,5.01419122807018,5.87941052631579,36.7,9
03,21,FRA,66.8770967741936,3.35824193548387,Philippe II,80.5892547660312,6.35802516129032,6.61301462365591,4.63930086021505,42.8,97
03,21,GBR,79.748064516129,0.849688709677419,Johnson II,56.1538461538462,7.4261,7.5725,7.1901,22.8,88
03,21,GRC,88.44,0.245890322580645,Mitsotakis Kyr,52.6666666666667,6.7365,6.9754,6.6712,34.6,182
03,21,HRV,44.4151612903226,0.165404838709677,Plenkovic III,49.0066225165563,6.80878108108108,5.56511891891892,6.66036216216216,39.9,78
03,21,HUN,77.9567741935484,0.9622,Orban IV,66.8341708542714,6.64627368421053,3.77536315789474,7.62404135338346,42.9,74
03,21,IRL,84.26,0.992998387096774,Varadkar II,21.875,6.4372,6.1603,5.787,24,69
03,21,ITA,83.9616129032258,2.89665322580645,Draghi,93.6507936507937,5.06272576271187,5.29203661016949,4.92480305084746,27.5,132
03,21,LTU,65.6835483870968,0.195514516129032,Skvernelis III,58.1560283687943,3.52919268292683,3.81823414634146,5.78376097560976,63.4,40
03,21,LUX,55.081935483871,2.11284516129032,Bettel II,51.6666666666667,4.3336064516129,4.58402903225807,1.72328709677419,41.1,23
03,21,MLT,66.8761290322581,0.281275806451613,Abela,55.2238805970149,4.2105,5.1128,6.3158,33.4,51
03,21,NLD,75.2387096774194,1.81321935483871,Rutte V,50.6666666666667,6.20784736842105,6.45616710526316,4.58411710526316,33.2,57
03,21,PRT,78.1651612903226,1.29057903225806,Costa II,46.9565217391304,4.0492,4.2716,3.5411,32.5,126
03,21,ROU,68.071935483871,3.35707096774194,Orban II,20.9726443768997,6.0543,7.245,3.5474,40.3,37
03,21,SVK,72.3722580645161,0.74741935483871,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
03,21,SVN,69.44,2.39187903225806,Jansa III,52.2222222222222,5.95058510638298,4.97395319148936,6.14936382978724,42.3,74
03,21,SWE,69.44,1.39709677419355,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
04,21,BEL,69.2633333333333,4.035075,De Croo,58.6666666666667,4.4281625,4.39875681818182,3.49104659090909,56.5,103
04,21,BGR,52.4053333333333,6.28582,Borisov III,50.8333333333333,7.70983606557377,6.28934426229508,7.33196721311475,59.5,24
04,21,CYP,70.4286666666667,2.01762166666667,Anastasiades IV,32.1428571428572,8.6842,7.3684,5,34.1,96
04,21,CZE,66.2953333333333,5.20576333333333,Babis II,46.5,5.52359677419355,6.10372580645161,3.70424193548387,42.5,35
04,21,DEU,75,2.905625,Merkel V,56.2764456981664,5.25131353383459,5.38904436090226,5.80048646616541,62.1,64
04,21,DNK,63.8866666666667,0.346731666666667,Frederiksen,26.8156424581006,3.8011,3.5292,4.2722,24.6,35
04,21,ESP,68.515,1.79464833333333,Sanchez III,44.2857142857143,3.18725161290323,3.42049032258065,3.03089032258064,23.9,98
04,21,EST,60.7393333333333,2.66985666666667,Ratas II,56.4356435643564,5.12032280701754,5.01419122807018,5.87941052631579,36.7,9
04,21,FRA,77.466,4.49406833333333,Philippe II,80.5892547660312,6.35802516129032,6.61301462365591,4.63930086021505,42.8,97
04,21,GBR,64.5053333333333,0.270326666666667,Johnson II,56.1538461538462,7.4261,7.5725,7.1901,22.8,88
04,21,GRC,82.962,0.36586,Mitsotakis Kyr,52.6666666666667,6.7365,6.9754,6.6712,34.6,182
04,21,HRV,50.742,0.460383333333333,Plenkovic III,49.0066225165563,6.80878108108108,5.56511891891892,6.66036216216216,39.9,78
04,21,HUN,70.742,1.17369666666667,Orban IV,66.8341708542714,6.64627368421053,3.77536315789474,7.62404135338346,42.9,74
04,21,IRL,81.9166666666667,0.59305,Varadkar II,21.875,6.4372,6.1603,5.787,24,69
04,21,ITA,81.0833333333333,3.05057166666667,Draghi,93.6507936507937,5.06272576271187,5.29203661016949,4.92480305084746,27.5,132
04,21,LTU,52.902,0.213666666666667,Skvernelis III,58.1560283687943,3.52919268292683,3.81823414634146,5.78376097560976,63.4,40
04,21,LUX,48.15,2.77168166666667,Bettel II,51.6666666666667,4.3336064516129,4.58402903225807,1.72328709677419,41.1,23
04,21,MLT,72.0383333333333,0.0792733333333333,Abela,55.2238805970149,4.2105,5.1128,6.3158,33.4,51
04,21,NLD,74.0123333333333,2.37488166666667,Rutte V,50.6666666666667,6.20784736842105,6.45616710526316,4.58411710526316,33.2,57
04,21,PRT,69.6296666666667,0.540193333333333,Costa II,46.9565217391304,4.0492,4.2716,3.5411,32.5,126
04,21,ROU,63.4266666666667,4.142905,Orban II,20.9726443768997,6.0543,7.245,3.5474,40.3,37
04,21,SVK,71.0463333333333,0.59986,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
04,21,SVN,71.976,3.64369166666667,Jansa III,52.2222222222222,5.95058510638298,4.97395319148936,6.14936382978724,42.3,74
04,21,SWE,65.74,1.97193666666667,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
05,21,BEL,51.7654838709678,2.79420967741936,De Croo,58.6666666666667,4.4281625,4.39875681818182,3.49104659090909,56.5,103
05,21,BGR,49.9435483870968,3.91175322580645,Borisov III,50.8333333333333,7.70983606557377,6.28934426229508,7.33196721311475,59.5,24
05,21,CYP,66.2477419354839,1.83448064516129,Anastasiades IV,32.1428571428572,8.6842,7.3684,5,34.1,96
05,21,CZE,53.7945161290323,1.37614838709677,Babis II,46.5,5.52359677419355,6.10372580645161,3.70424193548387,42.5,35
05,21,DEU,74.8206451612903,2.4349935483871,Merkel V,56.2764456981664,5.25131353383459,5.38904436090226,5.80048646616541,62.1,64
05,21,DNK,58.3954838709678,0.302132258064516,Frederiksen,26.8156424581006,3.8011,3.5292,4.2722,24.6,35
05,21,ESP,63.1235483870968,1.09238709677419,Sanchez III,44.2857142857143,3.18725161290323,3.42049032258065,3.03089032258064,23.9,98
05,21,EST,43.4287096774194,1.3702935483871,Ratas II,56.4356435643564,5.12032280701754,5.01419122807018,5.87941052631579,36.7,9
05,21,FRA,60.9622580645161,3.26134193548387,Philippe II,80.5892547660312,6.35802516129032,6.61301462365591,4.63930086021505,42.8,97
05,21,GBR,61.1548387096774,0.108933870967742,Johnson II,56.1538461538462,7.4261,7.5725,7.1901,22.8,88
05,21,GRC,65.8625806451613,0.26523064516129,Mitsotakis Kyr,52.6666666666667,6.7365,6.9754,6.6712,34.6,182
05,21,HRV,47.9977419354839,0.371277419354839,Plenkovic III,49.0066225165563,6.80878108108108,5.56511891891892,6.66036216216216,39.9,78
05,21,HUN,66.67,0.36615,Orban IV,66.8341708542714,6.64627368421053,3.77536315789474,7.62404135338346,42.9,74
05,21,IRL,75.9541935483871,0.3972,Varadkar II,21.875,6.4372,6.1603,5.787,24,69
05,21,ITA,74.1329032258065,1.61695806451613,Draghi,93.6507936507937,5.06272576271187,5.29203661016949,4.92480305084746,27.5,132
05,21,LTU,44.4470967741936,0.203217741935484,Skvernelis III,58.1560283687943,3.52919268292683,3.81823414634146,5.78376097560976,63.4,40
05,21,LUX,46.7151612903226,1.91702096774194,Bettel II,51.6666666666667,4.3336064516129,4.58402903225807,1.72328709677419,41.1,23
05,21,MLT,59.7054838709677,0.0219193548387097,Abela,55.2238805970149,4.2105,5.1128,6.3158,33.4,51
05,21,NLD,67.59,2.02388709677419,Rutte V,50.6666666666667,6.20784736842105,6.45616710526316,4.58411710526316,33.2,57
05,21,PRT,65.3238709677419,0.336912903225806,Costa II,46.9565217391304,4.0492,4.2716,3.5411,32.5,126
05,21,ROU,52.9277419354839,2.21037903225806,Orban II,20.9726443768997,6.0543,7.245,3.5474,40.3,37
05,21,SVK,58.1779166666667,0.194685483870968,Matovic,63.3333333333333,7.2821052631579,6.38947368421053,6.37368421052632,49.1,51
05,21,SVN,50.0635483870968,2.87522741935484,Jansa III,52.2222222222222,5.95058510638298,4.97395319148936,6.14936382978724,42.3,74
05,21,SWE,65.1432258064516,1.60455967741936,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
06,21,BEL,50.93,0.881821666666667,De Croo,58.6666666666667,4.4281625,4.39875681818182,3.49104659090909,56.5,103
06,21,CYP,56.48,0.441058333333333,Anastasiades IV,32.1428571428572,8.6842,7.3684,5,34.1,96
06,21,CZE,48.9323076923077,0.141785,Babis II,46.5,5.52359677419355,6.10372580645161,3.70424193548387,42.5,35
06,21,DEU,68.0525,0.650698333333333,Merkel V,56.2764456981664,5.25131353383459,5.38904436090226,5.80048646616541,62.1,64
06,21,DNK,55.2511111111111,0.14934,Frederiksen,26.8156424581006,3.8011,3.5292,4.2722,24.6,35
06,21,ESP,56.206,0.0328683333333333,Sanchez III,44.2857142857143,3.18725161290323,3.42049032258065,3.03089032258064,23.9,98
06,21,EST,40.8757142857143,0.236205,Ratas II,56.4356435643564,5.12032280701754,5.01419122807018,5.87941052631579,36.7,9
06,21,FRA,53.0855555555556,1.136865,Philippe II,80.5892547660312,6.35802516129032,6.61301462365591,4.63930086021505,42.8,97
06,21,GBR,53.8588888888889,0.142906666666667,Johnson II,56.1538461538462,7.4261,7.5725,7.1901,22.8,88
06,21,GRC,62.04,0.0946633333333333,Mitsotakis Kyr,52.6666666666667,6.7365,6.9754,6.6712,34.6,182
06,21,HRV,41.5052941176471,0.0730816666666667,Plenkovic III,49.0066225165563,6.80878108108108,5.56511891891892,6.66036216216216,39.9,78
06,21,IRL,70.185,0.18092,Varadkar II,21.875,6.4372,6.1603,5.787,24,69
06,21,ITA,71.3,0.39347,Draghi,93.6507936507937,5.06272576271187,5.29203661016949,4.92480305084746,27.5,132
06,21,LTU,41.107,0.0716283333333333,Skvernelis III,58.1560283687943,3.52919268292683,3.81823414634146,5.78376097560976,63.4,40
06,21,LUX,45.1233333333333,0.122483333333333,Bettel II,51.6666666666667,4.3336064516129,4.58402903225807,1.72328709677419,41.1,23
06,21,MLT,54.3657142857143,0.003775,Abela,55.2238805970149,4.2105,5.1128,6.3158,33.4,51
06,21,NLD,67.59,0.598286666666667,Rutte V,50.6666666666667,6.20784736842105,6.45616710526316,4.58411710526316,33.2,57
06,21,PRT,62.5027777777778,0.244681666666667,Costa II,46.9565217391304,4.0492,4.2716,3.5411,32.5,126
06,21,SVN,35.19,0.804906666666667,Jansa III,52.2222222222222,5.95058510638298,4.97395319148936,6.14936382978724,42.3,74
06,21,SWE,54.63,0.441448333333333,Lofven III,33.2378223495702,3.43562413793104,3.54082413793104,4.17574827586207,23.4,41
